kernel,blksz_x,blksz_y,grdsz_x,grdsz_y,numele,inst_per_warp,warp_nonpred_execution_efficiency,inst_replay_overhead,gld_transactions_per_request,gld_transactions,gst_transactions,l2_read_transactions,l2_write_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,dram_read_throughput,dram_write_throughput,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_write_throughput,gld_efficiency,tex_cache_transactions,flop_count_sp,flop_count_sp_add,flop_count_sp_mul,inst_executed,inst_issued,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_other,stall_constant_memory_dependency,stall_pipe_busy,inst_fp_32,inst_integer,inst_control,inst_compute_ld_st,inst_misc,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,ipc,issued_ipc,sm_efficiency,achieved_occupancy,eligible_warps_per_cycle,flop_sp_efficiency,duration,shared_load_transactions_per_request,shared_store_transactions_per_request,shared_store_transactions,shared_load_transactions,shared_load_throughput,shared_store_throughput,stall_texture,stall_sync,shared_efficiency,branch_efficiency,warp_execution_efficiency,local_load_transactions_per_request,local_store_transactions_per_request,gst_transactions_per_request,local_load_transactions,local_store_transactions,local_hit_rate,local_load_throughput,local_store_throughput,gst_efficiency,flop_count_sp_fma,flop_count_sp_special,inst_bit_convert
KernelVectorAddCBTrigILP4,-0.00415,-0.18226, 1.53940,-0.18830, 1.03486,-0.22290,-0.07520,-0.50813,-0.51160,-0.11850, 0.04762,-0.11341, 0.88132,-0.01139,-0.15806,-0.65013,-0.46415,-0.42035,-0.79743,-0.62268, 0.57344, 0.38149,-0.43737, 0.95001,-0.40092,-0.68501,-0.06309,-0.49100, 0.50912,-0.49308, 0.50911, 0.73425, 0.64892,-0.11802,-0.04808,-0.08698,-0.10129,-0.05885,-0.10819, 0.40535, 0.81582,-0.65395,-0.57391,-0.41221,-0.46368,-0.06518,-0.11369,-0.02258,-0.11394,-0.10855,-0.10819,-0.04658,-0.04658,-0.11385,-0.11385,-0.11349,-0.42344,-0.40139, 0.88132, 1.37710, 0.63641, 1.23685,-0.27270,-0.12148, 1.39539,-0.08611, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11684, 1.04299, 0.71279, 0.10486, 0.73596, 0.61654, 1.92989,-0.51513, 1.64872
KernelVectorAdd,-0.96121,-0.18226,-1.01107,-0.18830,-0.90603,-0.31161, 0.23348, 0.19241,-0.51160,-0.12267,-0.75261,-0.13686,-0.97653,-0.20790,-0.63288,-0.65013, 0.23905, 0.06567,-0.15080,-0.17762,-1.60191,-1.45569,-0.41159,-1.47594, 0.28715,-0.37150,-0.57761, 0.24176,-1.23820, 0.23796,-1.23818,-0.77294, 0.64892,-0.12176,-0.15807,-0.13686,-0.12954,-0.11855,-0.12664,-1.32248,-0.97063, 1.28740,-0.59974,-0.19278,-0.60243,-0.14913,-0.12286,-0.16701,-0.12349,-0.12542,-0.12664,-0.15624,-0.15624,-0.12437,-0.12437,-0.13677,-0.48370,-0.48211,-0.97653,-0.53319,-1.64056, 0.05116,-1.19704,-0.80285,-1.20059,-0.09830, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP4_128,-1.32010,-0.18226,-1.01107,-0.18830,-0.90603, 0.14097, 0.07731,-0.43229, 2.38623,-0.11850, 0.04762,-0.13672,-0.21076,-0.20721,-0.41269, 1.74470,-1.01774,-0.80296,-0.56771,-0.46457, 0.88380, 0.73744,-0.34459, 1.04858,-0.97624,-0.86021,-0.53775,-1.06784,-0.46814,-1.06866,-0.46816, 1.19601,-1.94382,-0.12066,-0.13702,-0.12773,-0.12407,-0.10800,-0.12324, 0.67475, 1.33632,-1.14157,-0.46979,-0.28074,-0.60624,-0.13300,-0.12103,-0.14289,-0.12063,-0.12242,-0.12324,-0.13841,-0.13841,-0.12152,-0.12152,-0.13677,-0.38526,-0.48598,-0.21076,-0.85807,-1.70690, 1.14050,-1.68438,-0.82298,-0.60868,-0.08941, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-3.81831, 0.10462, 0.61536, 0.61536, 2.39538,-0.11944,-0.26390, 0.69864,-0.33153,-0.32286,-2.01825,-0.45176,-0.13895,-0.43732
KernelVectorAddCBTrigILP2,-1.32010,-0.18226, 0.26416,-0.18830,-0.90603,-0.16191,-0.09813,-0.48285,-0.51160,-0.12267,-0.75261,-0.13679,-0.64681,-0.20773,-0.62492,-0.65013,-0.63841,-0.54078,-0.95767,-0.73297, 0.41345, 0.30046,-0.30639, 0.85253,-0.59526,-0.91452,-0.35819,-0.67258,-0.30407,-0.67151,-0.30407,-0.77928, 0.64892,-0.12115,-0.13693,-0.12768,-0.12404,-0.11699,-0.12357, 0.69323, 0.69459,-0.57658,-0.58635,-0.60932,-0.52890,-0.13305,-0.12150,-0.14013,-0.12189,-0.12273,-0.12357,-0.13600,-0.13600,-0.12261,-0.12261,-0.13677,-0.44631,-0.44201,-0.64681,-0.82342,-0.28078,-0.41139,-0.73340,-0.40428, 0.52072,-0.09576, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.12009,-0.58935, 0.71205,-0.20940,-0.02654, 0.61654,-0.44908,-0.51513,-0.50937
KernelVectorAddCB,-0.48268,-0.18226, 1.53940,-0.18830, 1.03486,-0.32324, 0.45813,-0.36369,-0.51160,-0.11850, 0.04762,-0.11352,-0.81244,-0.01150,-0.34004,-0.65013, 2.23161, 1.44282, 1.68148, 1.08348,-1.60191,-1.45569,-0.43741,-1.47594, 2.38090, 0.65061,-0.14417, 2.31809,-0.62259, 2.31630,-0.62258,-0.77760, 0.64892,-0.12113,-0.15304,-0.13412,-0.12224,-0.11732,-0.12422,-1.44910,-2.01995, 2.06933,-0.29818,-0.61656, 0.16546,-0.14410,-0.12104,-0.16390,-0.12210,-0.12271,-0.12422,-0.15277,-0.15277,-0.12292,-0.12292,-0.11349,-0.48111, 0.11046,-0.81244,-0.74282,-0.23624, 0.53552, 1.79583, 0.10830,-0.73012,-0.09678, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelMatMult,-1.55937, 7.69763,-1.54242, 2.36732,-1.55233, 0.68344, 0.81598,-0.63451,-0.87386, 0.80846,-0.73965, 0.75164,-0.28562, 0.16738, 0.66152, 2.36742, 1.82624, 3.18300, 1.91571, 2.67702, 0.50210, 2.80989, 4.92059,-0.78775,-1.20982,-1.32070, 4.71330,-0.67119,-1.68556,-0.67765,-1.68560,-0.74240, 0.04395, 0.84496, 0.82395, 0.84284, 0.85021, 0.37674, 0.84715,-1.45350,-0.60030,-0.92740, 4.69524,-0.71018, 6.34190, 0.83213, 0.85668, 0.81783, 0.85702, 0.85474, 0.84715, 0.82252, 0.82252, 0.84920, 0.84920, 0.75059,-0.42820, 6.34887,-0.28562,-0.54146, 2.18467, 0.67580, 1.77597, 6.48532,-0.63171, 0.41212, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505, 0.85837,-0.16029, 0.66268, 4.69787,-1.21483, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP4_128,-1.55937,-0.18226, 0.26416,-0.18830, 1.03486, 1.56505, 0.08193,-0.57673, 2.38648,-0.10183, 3.24851,-0.11337, 2.25065,-0.01121, 0.50201, 1.74470,-1.00559,-0.79456,-0.52303,-0.43382, 0.88382, 0.73732,-0.43511, 1.10496,-0.95975,-0.87450,-0.52222,-1.05505,-0.41185,-1.05962,-0.41188,-0.26651,-1.94382,-0.11676,-0.07252,-0.09759,-0.10764,-0.11075,-0.11131, 0.46067, 1.40134,-1.15242,-0.58147,-0.65932,-0.60986,-0.08328,-0.11383,-0.06785,-0.11087,-0.11161,-0.11131,-0.08224,-0.08224,-0.11159,-0.11159,-0.11347,-0.48696,-0.48712, 2.25065,-0.73767,-1.67950, 1.28288,-1.68014,-0.81524,-0.57389,-0.05900, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550, 2.39563,-0.11514, 1.89617, 0.70753,-0.31444,-0.28141,-2.01825, 1.26538, 0.84459, 1.31509
KernelVectorAddCBTrig, 1.67071,-0.18226, 1.53940,-0.18830, 1.03486,-0.29337,-0.09634,-0.44313,-0.51160,-0.11850, 0.04762,-0.11343, 0.50031,-0.01150,-0.25174,-0.65013,-0.27493,-0.28957,-0.62344,-0.50292, 0.41033, 0.29883,-0.43448, 0.88052,-0.20597,-0.66094,-0.04117,-0.29382, 0.47641,-0.29591, 0.47639, 1.08399, 0.64892,-0.11868,-0.07252,-0.09759,-0.10764,-0.07375,-0.11259, 0.27500, 0.67733,-0.50980,-0.51854,-0.32043,-0.45971,-0.08376,-0.11606,-0.06447,-0.11542,-0.11240,-0.11259,-0.07758,-0.07758,-0.11550,-0.11550,-0.11349,-0.39893,-0.39994, 0.50031, 1.25178, 0.50508, 1.08081,-0.26980,-0.15880, 1.29174,-0.08864, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11775, 0.58703, 0.69982, 0.06712, 0.64441, 0.61654, 1.26538,-0.51513, 1.04591
KernelMatMult,-1.60423, 4.64735,-1.48929, 3.68636,-1.55237, 0.61987,-4.09770,-0.63090,-0.84159, 0.71776,-0.69977, 0.66680,-0.36078, 0.15227, 0.49898, 2.29286, 0.80988, 3.33305, 2.13790, 4.00152, 0.10014, 2.80153, 4.95079,-0.69190,-1.20441,-1.31880, 4.85931,-0.63508,-1.68415,-0.63231,-1.68419,-0.73498,-1.00319, 0.71970, 0.65101, 0.67022, 0.67775, 0.30591, 0.70788,-1.43594, 0.14072,-0.82326, 2.49765,-0.71718, 3.31784, 0.65933, 0.68426, 0.64457, 0.68453, 0.68224, 0.70788, 0.68275, 0.68275, 0.70997, 0.70997, 0.65545,-0.45575, 3.80184,-0.36078,-0.34907, 2.15105, 0.93358, 1.24586, 3.33445,-0.65691, 0.34048, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248,-4.54725, 0.52909, 0.52909,-0.29083, 0.68604,-0.26003, 0.66789, 4.54260,-1.21404,-0.19416,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP4,-1.32010,-0.18226,-1.01107,-0.18830,-0.90603, 0.19805,-0.08181,-0.40341,-0.51160,-0.12267,-0.75261,-0.13675,-0.63778,-0.20750,-0.63104,-0.65013,-1.02033,-0.80475,-1.30888,-0.97469, 0.43146, 0.30985,-0.32155, 0.90608,-0.98011,-1.18954,-0.67336,-1.07058,-1.11984,-1.07237,-1.11987, 1.17683, 0.64892,-0.12114,-0.13635,-0.12743,-0.12389,-0.10670,-0.12337, 0.52241, 0.92977,-0.74260,-0.60068,-0.23058,-0.60614,-0.13261,-0.12141,-0.13905,-0.12188,-0.12249,-0.12337,-0.13514,-0.13514,-0.12260,-0.12260,-0.13677,-0.48728,-0.48618,-0.63778,-0.89205,-1.74285, 1.14476,-1.66992,-0.83313,-1.19394,-0.08935, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.12007,-0.57854, 0.71195,-0.49818,-0.72721, 0.61654,-0.43333,-0.51513,-0.49508
KernelVectorAddCBTrigILP4,-1.08084,-0.18226, 1.53940,-0.18830,-0.90603,-0.26003,-0.07374,-0.28063,-0.51160,-0.12267,-0.75261,-0.13674,-0.57326,-0.20617,-0.61018,-0.65013,-0.68925,-0.57592,-1.00442,-0.76514, 0.54348, 0.36671,-0.08379, 0.89487,-0.63187,-0.90065,-0.31179,-0.72557,-0.16672,-0.72148,-0.16673,-0.77964, 0.64892,-0.12101,-0.13221,-0.12564,-0.12282,-0.11652,-0.12265, 0.85112, 0.76588,-0.68108,-0.58525,-0.05640,-0.50660,-0.12947,-0.12109,-0.13324,-0.12147,-0.12182,-0.12265,-0.13067,-0.13067,-0.12219,-0.12219,-0.13677,-0.40144,-0.42708,-0.57326,-0.82471,-0.07747, 0.08687,-0.51142,-0.34049, 0.56440,-0.09541, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11991,-0.50133, 0.71131,-0.14606, 0.12715, 0.61654,-0.32080,-0.51513,-0.39299
KernelVectorAddCBTrigILP4, 0.35475,-0.18226, 0.26416,-0.18830, 1.03486,-0.19331,-0.07731,-0.54062,-0.51160,-0.11850, 0.04762,-0.11340, 0.73648,-0.01134,-0.30566,-0.65013,-0.76667,-0.62943,-1.07561,-0.81414, 0.51807, 0.35403,-0.43725, 0.95170,-0.71315,-1.04276,-0.40766,-0.80624,-0.41401,-0.80971,-0.41404, 0.17510, 0.64892,-0.11830,-0.05737,-0.09102,-0.10370,-0.06367,-0.10967, 0.38141, 0.92032,-0.71879,-0.59675,-0.48695,-0.55988,-0.07224,-0.11434,-0.03520,-0.11472,-0.10990,-0.10967,-0.05600,-0.05600,-0.11470,-0.11470,-0.11349,-0.46147,-0.46334, 0.73648, 0.21301,-0.58484, 0.54458,-1.03288,-0.49811, 0.26785,-0.07789, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11719, 0.86966, 0.71009,-0.23851,-0.09716, 0.61654, 1.67727,-0.51513, 1.41956
KernelVectorAddCBTrigILP2_64, 0.71365,-0.18226,-1.01107,-0.18830, 1.03486,-0.03919, 0.10786,-0.43229, 0.45443,-0.11294, 1.11458,-0.10589, 1.81306, 0.01397, 1.98417, 0.92974,-0.62938,-0.53455,-0.34600,-0.31197, 0.82539, 0.50557, 0.21259, 0.11249,-0.50541, 1.14704,-0.01232,-0.49896, 0.92619,-0.50078, 0.92618, 0.42885,-1.07957,-0.11673,-0.07252,-0.09759,-0.10764,-0.11019,-0.11020, 0.14472,-0.30810, 0.12219, 0.30684,-0.34279,-0.12945,-0.08273,-0.11259,-0.06605,-0.11079,-0.11046,-0.11020,-0.08050,-0.08050,-0.11142,-0.11142,-0.10604, 2.74263,-0.20249, 1.81306,-0.83162, 0.46996,-0.86114, 0.53684,-0.04427, 0.38279,-0.08197, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550, 0.44184,-0.11514, 1.89617, 0.51091, 0.21469, 1.00245,-1.13998, 1.26538, 2.42992, 1.62894
KernelVectorAddCBTrigILP4,-0.24341,-0.18226,-0.16092,-0.18830,-0.90603,-0.26064,-0.07223,-0.21564,-0.51160,-0.12267,-0.75261,-0.13674,-0.52486,-0.21075,-0.61404,-0.65013,-0.67574,-0.56659,-0.99200,-0.75660, 0.61208, 0.40032,-0.04920, 0.95728,-0.66226,-0.90331,-0.24166,-0.71150, 0.03491,-0.70717, 0.03490,-0.77955, 0.64892,-0.12092,-0.12911,-0.12429,-0.12201,-0.11628,-0.12217, 0.95095, 0.82165,-0.75154,-0.48436, 0.30375,-0.50262,-0.12711,-0.12088,-0.12907,-0.12122,-0.12139,-0.12217,-0.12759,-0.12759,-0.12191,-0.12191,-0.13677,-0.40308,-0.43286,-0.52486,-0.84566, 0.10219, 0.78445,-0.53399,-0.29023, 0.80798,-0.09550, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11980,-0.44342, 0.71220,-0.06434, 0.32542, 0.61654,-0.23640,-0.51513,-0.31643
KernelVectorAddCB,-0.24341,-0.18226,-1.01107,-0.18830,-0.90603,-0.32274, 0.45871, 0.73045,-0.51160,-0.12267,-0.75261,-0.13684,-0.97653,-0.20803,-0.63606,-0.65013, 0.94972, 0.55685, 0.50271, 0.27217,-1.60191,-1.45569,-0.29157,-1.47594, 0.99833, 0.05188,-0.41968, 0.98231,-1.01863, 0.98453,-1.01858,-0.76781, 0.64892,-0.12176,-0.15715,-0.13686,-0.12772,-0.11768,-0.12650,-1.43498,-1.02842, 1.32088,-0.13365, 0.06387,-0.43206,-0.14821,-0.12286,-0.16696,-0.12345,-0.12523,-0.12650,-0.15612,-0.15612,-0.12436,-0.12436,-0.13677,-0.48042,-0.40062,-0.97653, 0.01386,-0.83457,-0.50099,-0.21081,-0.53986,-0.90439,-0.09891, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP2, 0.59402,-0.18226, 1.53940,-0.18830,-0.90603,-0.31642,-0.08221, 0.08408,-0.51160,-0.12267,-0.75261,-0.13678,-0.59342,-0.21007,-0.55398,-0.65013,-0.37859,-0.36121,-0.71876,-0.56853, 0.51134, 0.35054,-0.09667, 0.83531,-0.36652,-0.37313,-0.00055,-0.40169, 0.53360,-0.39717, 0.53362,-0.77740, 0.64892,-0.12100,-0.13350,-0.12620,-0.12315,-0.10488,-0.12275, 0.37324, 0.58283,-0.62779,-0.25037, 0.94362, 0.26056,-0.13045,-0.12118,-0.13506,-0.12123,-0.12187,-0.12275,-0.13139,-0.13139,-0.12212,-0.12212,-0.13677,-0.27550, 0.07851,-0.59342, 1.96858, 1.35175, 0.72750, 0.33490, 0.34467,-1.17595,-0.09699, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11996,-0.52546, 0.70984, 0.10405, 0.73400, 0.61654,-0.35596,-0.51513,-0.42489
KernelVectorAddCB,-0.12378,-0.18226,-1.01107,-0.18830,-0.90603,-0.32369, 0.45754, 0.83878,-0.51160,-0.12267,-0.75261,-0.13684,-0.97653,-0.20821,-0.63642,-0.65013, 1.05997, 0.63304, 0.60409, 0.34195,-1.60191,-1.45569,-0.27830,-1.47594, 1.10255, 0.11700,-0.39459, 1.09719,-0.98457, 1.09983,-0.98451,-0.76701, 0.64892,-0.12175,-0.15715,-0.13686,-0.12772,-0.11848,-0.12650,-1.27435,-1.05923, 1.29770,-0.56729, 0.11140,-0.33545,-0.14821,-0.12286,-0.16695,-0.12344,-0.12522,-0.12650,-0.15610,-0.15610,-0.12436,-0.12436,-0.13677,-0.47923,-0.33226,-0.97653,-0.59407,-0.70908,-0.74417,-0.06681,-0.47140,-0.88330,-0.09900, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP4_128, 0.23512,-0.18226, 1.11432,-0.18830, 1.03486,-0.25160, 0.10701,-0.46840, 2.38648,-0.10183, 3.24851,-0.09817, 2.25065, 0.07337, 2.02651, 1.73970,-0.49128,-0.43910, 1.36875, 0.86824, 0.90902, 0.61378, 0.18801, 0.11415,-0.16146, 1.72290, 0.18595,-0.12249, 1.97168,-0.11582, 1.97167, 0.68412,-1.94382,-0.11668,-0.07252,-0.09759,-0.10764,-0.07453,-0.11051, 0.64094, 0.35809,-0.37782, 0.17177,-0.36595,-0.32699,-0.08291,-0.11309,-0.06618,-0.11056,-0.11076,-0.11051,-0.08015,-0.08015,-0.11136,-0.11136,-0.09862, 0.63225,-0.35432, 2.25065, 1.08066, 0.32566, 0.59512,-0.00051,-0.18877,-1.17131,-0.08550, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550, 2.39563,-0.11514, 1.89617, 0.27530, 0.40894, 1.47376,-2.01825, 1.26538, 1.91351, 1.52671
KernelVectorAddCBTrigILP4_128,-0.48268,-0.18226,-0.16092,-0.18830, 1.03486,-0.08963, 0.08974,-0.44313, 2.38648,-0.10183, 3.24851,-0.09000, 2.25065, 0.12845, 2.02013, 1.73375,-0.59583,-0.51135, 0.98420, 0.60356, 0.92051, 0.55225, 0.24834, 0.19547,-0.15372, 1.31025, 0.03383,-0.11229, 1.48716,-0.08976, 1.48715, 0.49087,-1.94382,-0.11673,-0.07252,-0.09759,-0.10764,-0.07524,-0.11106, 1.10752,-0.42838, 0.14980,-0.05371,-0.29016,-0.28970,-0.08317,-0.11360,-0.06734,-0.11078,-0.11135,-0.11106,-0.08160,-0.08160,-0.11152,-0.11152,-0.09122, 1.95364,-0.29112, 2.25065, 0.97889, 0.21898,-0.76156, 0.49762,-0.17400, 0.46032,-0.08310, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550, 2.39563,-0.11514, 1.89617, 0.19703, 0.26189, 1.11697,-2.01825, 1.26538, 1.17225, 1.37996
KernelVectorAddCBTrigILP4_128, 0.71365,-0.18226, 0.68924,-0.18830,-0.90603,-0.31434, 0.17638,-0.00981, 2.38623,-0.11850, 0.04762,-0.13113,-0.21076,-0.18723,-0.04090, 1.71409,-0.62451,-0.53118, 0.87868, 0.53094, 0.91885, 0.54062, 0.70937, 0.06141,-0.36593, 1.25813, 0.05143,-0.13257, 1.35422,-0.15587, 1.35423,-0.77918,-1.94382,-0.12057,-0.13702,-0.12773,-0.12407,-0.11640,-0.12240, 0.95821,-0.29052,-0.09143, 2.81261, 0.54838, 0.11697,-0.13260,-0.12024,-0.14111,-0.12029,-0.12152,-0.12240,-0.13619,-0.13619,-0.12127,-0.12127,-0.13085, 2.51564, 0.00054,-0.21076,-0.82339, 0.37036, 0.68956, 0.51368, 0.01559, 0.38333,-0.09575, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-3.51368, 0.10532, 0.61536, 0.61536, 2.39538,-0.11944,-0.26390, 0.10915, 0.22154, 1.01908,-2.01825,-0.45176, 0.99443,-0.21294
KernelVectorAdd,-0.60231,-0.18226,-0.16092,-0.18830,-0.90603,-0.32845, 0.21922, 0.52462,-0.51160,-0.12267,-0.75261,-0.13684,-0.97653,-0.20876,-0.64585,-0.65013, 1.71376, 1.08491, 1.20529, 0.75573,-1.60191,-1.45569,-0.38215,-1.47594, 1.73193, 0.37167,-0.23901, 1.77847,-0.78258, 1.78355,-0.78249,-0.76229, 0.64892,-0.12175,-0.15807,-0.13686,-0.12954,-0.11769,-0.12659,-1.44117,-1.69148, 1.74756,-0.55540, 2.53856, 0.13156,-0.14913,-0.12285,-0.16688,-0.12344,-0.12536,-0.12659,-0.15605,-0.15605,-0.12434,-0.12434,-0.13677,-0.46740, 0.11813,-0.97653, 0.43350,-0.35221,-1.06134, 0.96083,-0.04587,-1.11554,-0.09926, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP4,-0.00415,-0.18226,-0.16092,-0.18830, 1.03486,-0.14419,-0.08062,-0.46479,-0.51160,-0.11850, 0.04762,-0.11340, 0.50493,-0.01134,-0.17871,-0.65013,-0.36037,-0.34862,-0.70200,-0.55700, 0.41268, 0.30006,-0.43737, 0.86124,-0.29358,-0.62583,-0.12735,-0.38285, 0.29767,-0.38429, 0.29766, 0.92608, 0.64892,-0.11874,-0.07222,-0.09746,-0.10757,-0.11109,-0.11197, 0.29406, 0.66330,-0.49462,-0.53445,-0.35210,-0.47225,-0.08353,-0.11535,-0.05520,-0.11591,-0.11198,-0.11197,-0.07081,-0.07081,-0.11603,-0.11603,-0.11349,-0.44105,-0.40760, 0.50493,-0.69175, 0.47788, 0.67086,-0.27154,-0.17009, 1.07735,-0.08776, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11774, 0.59256, 0.71254, 0.00408, 0.49144, 0.61654, 1.27344,-0.51513, 1.05322
KernelVectorAddCBTrigILP2, 0.83328,-0.18226,-1.01107,-0.18830,-0.90603,-0.25913,-0.09548,-0.16869,-0.51160,-0.12267,-0.75261,-0.13678,-0.63778,-0.20934,-0.61916,-0.65013,-0.73999,-0.61099,-1.05108,-0.79726, 0.43146, 0.30985,-0.35912, 0.85358,-0.71180,-0.96764,-0.42950,-0.77845,-0.49681,-0.77828,-0.49682,-0.78001, 0.64892,-0.12113,-0.13635,-0.12743,-0.12389,-0.10664,-0.12344, 0.69467, 0.75026,-0.62825,-0.45144,-0.25147,-0.53371,-0.13261,-0.12145,-0.13930,-0.12179,-0.12260,-0.12344,-0.13526,-0.13526,-0.12253,-0.12253,-0.13677,-0.45437,-0.44760,-0.63778, 0.54940,-0.23112,-0.91407,-0.76995,-0.38612, 0.28128,-0.09488, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.12007,-0.57854, 0.70876,-0.27618,-0.18857, 0.61654,-0.43333,-0.51513,-0.49508
KernelVectorAddCBTrigILP2, 1.31181,-0.18226,-1.43615,-0.18830, 1.03486, 0.41123,-0.09940,-0.51174,-0.51160,-0.11850, 0.04762,-0.11343, 0.50241,-0.01129,-0.31784,-0.65013,-0.53613,-0.47010,-0.86362,-0.66824, 0.41140, 0.29938,-0.43714, 0.90208,-0.47493,-0.91233,-0.27757,-0.56599,-0.08626,-0.56914,-0.08628, 0.60120, 0.64892,-0.11875,-0.07238,-0.09753,-0.10761,-0.11145,-0.11267, 0.24002, 0.79751,-0.59838,-0.57556,-0.44062,-0.49323,-0.08365,-0.11567,-0.05718,-0.11604,-0.11290,-0.11267,-0.07301,-0.07301,-0.11599,-0.11599,-0.11349,-0.46948,-0.42374, 0.50241,-0.44557, 0.26817,-1.04788,-0.50393,-0.23771, 0.62848,-0.08461, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11774, 0.58955, 0.71247,-0.13234, 0.16043, 0.61654, 1.26904,-0.51513, 1.04923
